yyyy,mm,maxC,minC, r, r, r,
 1964,10,0, 0, 0, 91.4,113.8
 1964,11,0, 0, 0, 62.7,73.0
 1964,12,0, 0, 0, 68.2,56.9
 1965,1,0, 0, 0, 106.9,58.9
 1965,2,0, 0, 0, 2.4,55.0
 1965,3,0, 0, 0, 64.8,150.7
 1965,4,0, 0, 0, 55.3,189.2
 1965,5,0, 0, 0, 51.5,181.3
 1965,6,0, 0, 0, 61.0,193.3
 1965,7,0, 0, 0, 123.5,175.2
 1965,8,0, 0, 0, 66.7,188.8
 1965,9,0, 0, 0, 90.8,119.2
 1965,10,0, 0, 0, 24.7,147.7
 1965,11,0, 0, 0, 109.2,65.5
 1965,12,0, 0, 0, 138.0,51.9
 1966,1,0, 0, 0, 63.6,40.8
 1966,2,0, 0, 0, 80.7,47.8
 1966,3,0, 0, 0, 30.4,142.3
 1966,4,0, 0, 0, 127.1,111.4
 1966,5,0, 0, 0, 59.8,242.9
 1966,6,0, 0, 0, 79.3,186.8
 1966,7,0, 0, 0, 40.4,196.2
 1966,8,0, 0, 0, 106.7,199.8
 1966,9,0, 0, 0, 35.5,169.1
 1966,10,0, 0, 0, 120.1,111.1
 1966,11,0, 0, 0, 66.2,69.6
 1966,12,0, 0, 0, 89.4,36.9
 1967,1,0, 0, 0, 56.4,55.5
 1967,2,0, 0, 0, 85.1,98.0
 1967,3,0, 0, 0, 46.2,157.7
 1967,4,0, 0, 0, 29.0,153.9
 1967,5,0, 0, 0, 89.9,177.1
 1967,6,0, 0, 0, 12.3,225.6
 1967,7,0, 0, 0, 49.3,178.1
 1967,8,0, 0, 0, 59.8,175.7
 1967,9,0, 0, 0, 109.9,153.9
 1967,10,0, 0, 0, 171.0,74.9
 1967,11,0, 0, 0, 77.0,77.2
 1967,12,0, 0, 0, 84.0,48.0
 1968,1,0, 0, 0, 87.1,30.6
 1968,2,0, 0, 0, 38.7,91.3
 1968,3,0, 0, 0, 42.6,142.9
 1968,4,0, 0, 0, 64.6,177.7
 1968,5,0, 0, 0, 50.6,186.5
 1968,6,0, 0, 0, 122.4,201.3
 1968,7,0, 0, 0, 119.9,246.1
 1968,8,0, 0, 0, 37.8,178.2
 1968,9,0, 0, 0, 89.6,129.8
 1968,10,0, 0, 0, 88.8,43.5
 1968,11,0, 0, 0, 58.9,57.9
 1968,12,0, 0, 0, 119.4,51.3
 1969,1,0, 0, 0, 136.3,40.4
 1969,2,0, 0, 0, 54.4,60.3
 1969,3,0, 0, 0, 59.3,100.2
 1969,4,0, 0, 0, 45.5,223.2
 1969,5,0, 0, 0, 125.4,164.0
 1969,6,0, 0, 0, 34.6,262.8
 1969,7,0, 0, 0, 80.3,0,
 1969,8,0, 0, 0, 62.7,183.4
 1969,9,0, 0, 0, 60.4,105.9
 1969,10,0, 0, 0, 15.0,126.1
 1969,11,0, 0, 0, 146.1,69.9
 1969,12,0, 0, 0, 94.6,42.0
 1970,1,0, 0, 0, 94.4,52.3
 1970,2,0, 0, 0, 102.2,91.4
 1970,3,0, 0, 0, 58.2,114.3
 1970,4,0, 0, 0, 58.2,154.4
 1970,5,0, 0, 0, 29.3,193.8
 1970,6,0, 0, 0, 35.3,219.7
 1970,7,0, 0, 0, 72.5,179.1
 1970,8,0, 0, 0, 75.2,162.0
 1970,9,0, 0, 0, 72.0,126.6
 1970,10,0, 0, 0, 68.9,77.5
 1970,11,0, 0, 0, 194.0,44.9
 1970,12,0, 0, 0, 56.8,65.4
 1971,1,0, 0, 0, 163.2,0,
 1971,2,0, 0, 0, 32.3,0,
 1971,3,0, 0, 0, 71.9,0,
 1971,4,0, 0, 0, 45.5,0,
 1971,5,0, 0, 0, 43.3,0,
 1971,6,0, 0, 0, 97.1,0,
 1971,7,0, 0, 0, 29.0,0,
 1971,8,0, 0, 0, 87.9,0,
 1971,9,0, 0, 0, 25.5,0,
 1971,10,0, 0, 0, 74.6,0,
 1971,11,0, 0, 0, 107.1,0,
 1971,12,0, 0, 0, 45.3,0,
 1972,1,0, 0, 0, 90.6,0,
 1972,2,0, 0, 0, 102.4,0,
 1972,3,0, 0, 0, 43.9,0,
 1972,4,0, 0, 0, 57.9,0,
 1972,5,0, 0, 0, 64.9,0,
 1972,6,0, 0, 0, 86.0,0,
 1972,7,0, 0, 0, 52.2,0,
 1972,8,0, 0, 0, 21.4,0,
 1972,9,0, 0, 0, 45.2,0,
 1972,10,0, 0, 0, 45.6,0,
 1972,11,0, 0, 0, 116.9,0,
 1972,12,0, 0, 0, 135.0,0,
 1973,1,0, 0, 0, 58.5,0,
 1973,2,0, 0, 0, 55.8,0,
 1973,3,0, 0, 0, 18.8,0,
 1973,4,0, 0, 0, 47.5,0,
 1973,5,0, 0, 0, 64.3,0,
 1973,6,0, 0, 0, 25.9,0,
 1973,7,0, 0, 0, 73.0,0,
 1973,8,0, 0, 0, 75.1,0,
 1973,9,0, 0, 0, 74.6,0,
 1973,10,0, 0, 0, 43.3,0,
 1973,11,0, 0, 0, 83.9,0,
 1973,12,0, 0, 0, 72.1,0,
 1974,1,0, 0, 0, 124.8,0,
 1974,2,0, 0, 0, 121.6,0,
 1974,3,0, 0, 0, 47.2,0,
 1974,4,0, 0, 0, 20.5,0,
 1974,5,0, 0, 0, 39.0,0,
 1974,6,0, 0, 0, 61.2,0,
 1974,7,0, 0, 0, 48.5,0,
 1974,8,0, 0, 0, 115.6,0,
 1974,9,0, 0, 0, 0, 0,
 1974,10,0, 0, 0, 0, 0,
 1974,11,0, 0, 0, 0, 0,
 1974,12,0, 0, 0, 0, 0,
 1980,1,0, 0, 0, 0, 0,
 1980,2,0, 0, 0, 0, 0,
 1980,3,0, 0, 0, 0, 0,
 1980,4,0, 0, 0, 0, 0,
 1980,5,0, 0, 0, 0, 0,
 1980,6,0, 0, 0, 0, 0,
 1980,7,0, 0, 0, 0, 0,
 1980,8,0, 0, 0, 58.0,0,
 1980,9,0, 0, 0, 102.2,0,
 1980,10,0, 0, 0, 133.5,0,
 1980,11,0, 0, 0, 85.5,0,
 1980,12,0, 0, 0, 66.8,0,
 1981,1,0, 0, 0, 52.7,0,
 1981,2,0, 0, 0, 35.9,0,
 1981,3,0, 0, 0, 128.3,0,
 1981,4,0, 0, 0, 56.9,0,
 1981,5,0, 0, 0, 97.5,0,
 1981,6,0, 0, 0, 29.3,0,
 1981,7,0, 0, 0, 62.4,0,
 1981,8,0, 0, 0, 19.9,0,
 1981,9,0, 0, 0, 139.7,0,
 1981,10,0, 0, 0, 178.8,0,
 1981,11,0, 0, 0, 44.1,0,
 1981,12,0, 0, 0, 108.2,0,
 1982,1,0, 0, 0, 97.2,0,
 1982,2,0, 0, 0, 63.8,0,
 1982,3,0, 0, 0, 94.1,0,
 1982,4,0, 0, 0, 20.4,0,
 1982,5,0, 0, 0, 27.5,0,
 1982,6,0, 0, 0, 93.3,0,
 1982,7,0, 0, 0, 45.1,0,
 1982,8,0, 0, 0, 60.1,0,
 1982,9,0, 0, 0, 68.1,0,
 1982,10,0, 0, 0, 112.8,0,
 1982,11,0, 0, 0, 140.6,0,
 1982,12,0, 0, 0, 147.6,0,
 1983,1,0, 0, 0, 117.1,0,
 1983,2,0, 0, 0, 23.5,0,
 1983,3,0, 0, 0, 53.1,0,
 1983,4,0, 0, 0, 74.3,0,
 1983,5,0, 0, 0, 111.5,0,
 1983,6,0, 0, 0, 34.0,0,
 1983,7,0, 0, 0, 18.4,0,
 1983,8,0, 0, 0, 68.3,0,
 1983,9,0, 0, 0, 93.3,0,
 1983,10,0, 0, 0, 84.5,0,
 1983,11,0, 0, 0, 46.7,0,
 1983,12,0, 0, 0, 108.2,0,
 1984,1,0, 0, 0, 132.2,0,
 1984,2,0, 0, 0, 59.2,0,
 1984,3,0, 0, 0, 28.4,0,
 1984,4,0, 0, 0, 4.9,0,
 1984,5,0, 0, 0, 47.8,0,
 1984,6,0, 0, 0, 26.5,0,
 1984,7,0, 0, 0, 15.6,0,
 1984,8,0, 0, 0, 54.7,0,
 1984,9,0, 0, 0, 141.0,0,
 1984,10,0, 0, 0, 90.7,0,
 1984,11,0, 0, 0, 164.0,0,
 1984,12,0, 0, 0, 113.3,0,
 1985,1,0, 0, 0, 67.7,0,
 1985,2,0, 0, 0, 35.8,0,
 1985,3,0, 0, 0, 64.1,0,
 1985,4,0, 0, 0, 80.2,0,
 1985,5,0, 0, 0, 52.6,0,
 1985,6,0, 0, 0, 95.7,0,
 1985,7,0, 0, 0, 50.6,0,
 1985,8,0, 0, 0, 134.0,0,
 1985,9,0, 0, 0, 60.8,0,
 1985,10,0, 0, 0, 54.6,0,
 1985,11,0, 0, 0, 52.5,0,
 1985,12,0, 0, 0, 114.7,0,
 1986,1,0, 0, 0, 83.8,0,
 1986,2,0, 0, 0, 1.1,0,
 1986,3,0, 0, 0, 56.2,0,
 1986,4,9.6,3.6,1,76.3,0,
 1986,5,14.8,7.9,0,53.4,0,
 1986,6,19.1,11.2,0,84.6,0,
 1986,7,18.9,12.6,0,38.6,0,
 1986,8,17.3,11.1,0,146.5,0,
 1986,9,16.1,8.1,0,22.8,0,
 1986,10,15.6,9.0,0,98.5,0,
 1986,11,12.2,5.4,2,120.3,0,
 1986,12,10.9,5.0,0,141.7,0,
 1987,1,5.0,0.3,13,19.1,0,
 1987,2,8.2,2.2,8,61.7,0,
 1987,3,9.1,2.8,7,86.1,0,
 1987,4,14.9,6.5,0,50.9,0,
 1987,5,15.1,7.2,0,45.9,0,
 1987,6,16.7,10.4,0,71.1,0,
 1987,7,20.4,12.7,0,38.6,0,
 1987,8,20.4,12.6,0,38.7,0,
 1987,9,18.5,10.9,0,65.7,0,
 1987,10,14.4,7.6,1,164.1,0,
 1987,11,11.0,5.2,3,108.1,0,
 1987,12,9.4,4.9,3,57.9,0,
 1988,1,10.2,4.6,2,159.0,0,
 1988,2,9.5,3.2,2,71.5,0,
 1988,3,10.3,5.4,2,100.7,0,
 1988,4,13.4,5.0,2,37.3,0,
 1988,5,16.3,7.7,0,51.8,0,
 1988,6,19.6,11.5,0,74.6,0,
 1988,7,17.7,12.2,0,117.7,0,
 1988,8,19.0,12.0,0,98.3,0,
 1988,9,17.3,11.2,0,54.8,0,
 1988,10,15.0,8.7,0,94.1,0,
 1988,11,11.4,3.7,5,47.3,0,
 1988,12,10.9,6.8,2,56.4,0,
 1989,1,10.4,4.2,5,40.3,0,
 1989,2,10.6,3.8,2,97.8,0,
 1989,3,11.6,5.0,1,80.1,0,
 1989,4,11.4,3.0,2,67.2,0,
 1989,5,19.6,9.5,0,10.8,0,
 1989,6,19.9,10.4,0,36.2,0,
 1989,7,23.1,14.0,0,36.6,0,
 1989,8,21.4,13.0,0,50.9,0,
 1989,9,19.3,11.4,0,119.7,0,
 1989,10,16.2,10.3,0,113.4,0,
 1989,11,11.7,5.3,6,69.8,0,
 1989,12,9.7,2.8,8,140.0,0,
 1990,1,10.9,5.2,0,132.9,0,
 1990,2,11.8,5.6,0,141.9,0,
 1990,3,12.4,5.6,2,19.9,0,
 1990,4,13.2,4.4,4,45.7,0,
 1990,5,18.9,8.6,0,32.1,0,
 1990,6,17.4,10.6,0,59.7,0,
 1990,7,22.6,12.6,0,35.2,0,
 1990,8,21.9,14.3,0,59.8,0,
 1990,9,18.3,9.7,0,77.8,0,
 1990,10,16.1,10.2,0,135.2,0,
 1990,11,11.2,5.3,2,74.2,0,
 1990,12,8.7,2.6,6,110.4,0,
 1991,1,7.7,1.8,9,119.8,0,
 1991,2,6.8,-1.1,17,54.5,0,
 1991,3,11.9,5.3,2,65.4,0,
 1991,4,12.6,4.7,1,99.7,0,
 1991,5,15.4,8.4,0,8.7,0,
 1991,6,16.5,9.6,0,107.8,0,
 1991,7,20.3,13.5,0,65.9,0,
 1991,8,21.0,12.8,0,21.8,0,
 1991,9,20.4,11.4,0,83.6,0,
 1991,10,14.3,7.9,0,96.0,0,
 1991,11,11.1,5.2,2,91.8,0,
 1991,12,9.0,3.6,4,39.3,0,
 1992,1,7.8,1.1,16,51.4,0,
 1992,2,9.8,3.3,5,45.9,0,
 1992,3,11.0,5.4,1,50.3,0,
 1992,4,12.8,5.6,1,65.4,0,
 1992,5,18.6,9.2,0,30.0,0,
 1992,6,21.0,11.0,0,21.1,0,
 1992,7,20.4,13.3,0,95.0,0,
 1992,8,19.0,12.3,0,127.7,0,
 1992,9,17.3,10.8,0,55.0,0,
 1992,10,12.4,6.1,2,103.3,0,
 1992,11,12.3,6.1,1,148.8,0,
 1992,12,8.4,3.1,8,68.7,0,
 1993,1,10.7,4.7,3,119.6,0,
 1993,2,8.5,4.0,1,14.8,0,
 1993,3,11.0,3.8,6,21.2,0,
 1993,4,13.4,7.0,0,39.1,0,
 1993,5,16.0,8.0,0,69.4,0,
 1993,6,19.1,11.2,0,179.7,0,
 1993,7,18.7,12.7,0,125.6,0,
 1993,8,19.3,11.5,0,37.5,0,
 1993,9,17.5,9.5,0,78.9,0,
 1993,10,12.9,5.8,2,120.4,0,
 1993,11,10.0,3.6,5,74.2,0,
 1993,12,10.1,5.1,3,163.2,0,
 1994,1,9.6,4.3,2,125.4,0,
 1994,2,8.8,2.2,8,101.9,0,
 1994,3,11.3,6.3,1,96.4,0,
 1994,4,12.4,5.7,1,71.2,0,
 1994,5,15.4,7.7,0,46.4,0,
 1994,6,18.0,10.5,0,29.6,0,
 1994,7,21.7,13.0,0,40.6,0,
 1994,8,20.2,13.1,0,92.4,0,
 1994,9,16.8,11.3,0,113.0,0,
 1994,10,15.7,8.1,0,111.5,0,
 1994,11,13.8,9.7,0,90.4,0,
 1994,12,11.6,0, 0, 157.6,0,
 1995,1,0, 0, 0, 157.2,0,
 1995,2,10.6,0, 0, 98.8,0,
 1995,3,0, 0, 0, 64.6,0,
 1995,4,0, 0, 0, 0, 0,
 1995,5,0, 0, 0, 49.2,0,
 1995,6,19.3,10.9,0,11.4,0,
 1995,7,22.8,14.3,0,75.0,0,
 1995,8,25.0,14.5,0,16.8,0,
 1995,9,18.5,11.4,0,97.0,0,
 1995,10,17.3,0, 0, 71.6,0,
 1995,11,12.5,5.6,4,86.0,0,
 1995,12,0, 0, 0, 84.2,0,
 1996,1,8.3,4.3,3,56.4,0,
 1996,2,7.8,1.2,11,67.0,0,
 1996,3,9.7,3.1,3,46.6,0,
 1996,4,12.8,5.6,4,79.0,0,
 1996,5,14.3,6.2,0,85.2,0,
 1996,6,18.5,10.0,0,33.4,0,
 1996,7,20.5,12.6,0,28.6,0,
 1996,8,20.7,13.0,0,65.2,0,
 1996,9,18.8,10.8,0,31.0,0,
 1996,10,15.7,10.6,0,100.6,0,
 1996,11,11.0,5.0,2,125.2,0,
 1996,12,0, 0, 0, 35.2,0,
 1997,1,6.4,1.4,11,11.4,0,
 1997,2,10.8,4.8,2,89.2,0,
 1997,3,12.4,5.8,1,24.6,0,
 1997,4,14.5,5.1,0,20.2,0,
 1997,5,17.3,8.2,0,63.6,0,
 1997,6,18.2,11.6,0,101.6,0,
 1997,7,20.4,12.7,0,39.0,0,
 1997,8,22.0,15.7,0,131.6,0,
 1997,9,19.3,11.3,0,30.2,0,
 1997,10,16.0,9.0,0,98.6,0,
 1997,11,13.1,6.9,0,145.6,0,
 1997,12,10.6,4.8,4,72.0,0,
 1998,1,9.5,3.8,6,106.8,0,
 1998,2,11.9,4.6,4,26.8,0,
 1998,3,11.8,6.1,1,92.2,0,
 1998,4,11.9,5.5,0,108.2,0,
 1998,5,18.3,9.5,0,34.0,0,
 1998,6,18.1,12.0,0,107.0,0,
 1998,7,18.7,13.3,0,77.0,0,
 1998,8,20.0,12.5,0,30.0,0,
 1998,9,18.8,12.5,0,80.6,0,
 1998,10,15.1,9.6,0,160.8,0,
 1998,11,11.1,5.7,1,97.8,0,
 1998,12,10.6,4.0,6,90.2,0,
 1999,1,10.5,4.4,5,125.6,0,
 1999,2,9.3,4.5,1,70.2,0,
 1999,3,11.2,4.7,1,39.4,0,
 1999,4,13.4,7.2,1,83.2,0,
 1999,5,17.3,10.4,0,40.4,0,
 1999,6,18.0,10.4,0,81.0,0,
 1999,7,21.9,13.8,0,19.2,0,
 1999,8,21.2,13.6,0,92.2,0,
 1999,9,20.0,11.8,0,106.6,0,
 1999,10,15.3,8.6,0,91.4,0,
 1999,11,12.2,6.5,1,59.8,0,
 1999,12,10.0,4.9,3,214.6,0,
 2000,1,9.1,2.6,7,38.8,0,
 2000,2,10.5,5.1,1,110.0,0,
 2000,3,11.4,4.9,0,36.6,0,
 2000,4,12.4,5.0,2,109.0,0,
 2000,5,16.7,9.2,0,103.4,0,
 2000,6,19.0,11.6,0,32.6,0,
 2000,7,19.9,12.9,0,119.0,0,
 2000,8,20.6,14.0,0,82.4,0,
 2000,9,19.1,12.3,0,137.8,0,
 2000,10,14.6,8.8,0,228.2,0,
 2000,11,11.2,5.9,0,220.2,0,
 2000,12,10.0,5.3,4,155.6,0,
 2001,1,8.3,2.7,7,78.6,0,
 2001,2,9.6,3.1,8,69.6,0,
 2001,3,10.1,4.2,4,91.0,0,
 2001,4,12.0,5.5,0,82.6,0,
 2001,5,17.7,9.0,0,22.4,0,
 2001,6,19.1,10.4,0,45.6,0,
 2001,7,20.6,13.0,0,62.0,0,
 2001,8,20.9,13.9,0,58.0,0,
 2001,9,18.6,11.9,0,29.6,0,
 2001,10,17.7,11.5,0,112.6,0,
 2001,11,12.6,5.4,1,90.2,0,
 2001,12,8.9,2.0,9,37.2,0,
 2002,1,10.3,4.8,3,95.8,0,
 2002,2,11.1,5.4,3,124.8,0,
 2002,3,12.2,5.5,0,44.4,0,
 2002,4,13.5,5.9,1,49.2,0,
 2002,5,16.0,8.6,0,114.4,0,
 2002,6,17.2,11.2,0,41.2,0,
 2002,7,0, 12.4,0,50.6,0,
 2002,8,20.2,13.1,0,32.4,0,
 2002,9,19.4,10.4,0,24.8,0,
 2002,10,15.1,8.8,0,119.6,0,
 2002,11,13.1,7.9,0,139.6,0,
 2002,12,9.5,5.2,1,114.4,0,
 2003,1,8.4,3.1,8,57.6,0,
 2003,2,8.8,2.7,7,46.2,0,
 2003,3,13.2,4.9,1,44.8,0,
 2003,4,15.3,5.6,4,38.4,0,
 2003,5,15.5,9.0,0,60.6,0,
 2003,6,19.9,11.5,0,44.0,0,
 2003,7,21.1,13.8,0,83.6,0,
 2003,8,22.8,14.1,0,28.8,0,
 2003,9,20.0,10.3,0,20.8,0,
 2003,10,14.1,7.0,4,78.8,0,
 2003,11,12.6,6.3,1,92.4,0,
 2003,12,9.9,4.3,1,119.4,0,
 2004,1,9.6,4.3,4,117.6,0,
 2004,2,9.2,3.5,5,46.9,0,
 2004,3,11.1,4.0,7,49.8,0,
 2004,4,13.3,6.6,1,48.4,0,
 2004,5,16.7,8.4,0,32.0,0,
 2004,6,19.2,12.0,0,49.4,0,
 2004,7,0, 0, 0, 41.0,0,
 2004,8,21.1,14.3,0,124.8,0,
 2004,9,18.9,12.8,0,60.5,0,
 2004,10,14.5,8.7,0,141.6,0,
 2004,11,12.3,7.6,0,43.0,0,
 2004,12,10.2,4.7,5,116.3,0,
 2005,1,10.4,5.7,0,57.4,0,
 2005,2,8.2,2.9,5,47.4,0,
 2005,3,11.4,5.2,4,56.0,0,
 2005,4,13.7,6.5,0,71.0,0,
 2005,5,15.6,8.2,0,38.4,0,
 2005,6,19.6,12.4,0,105.3,0,
 2005,7,20.8,14.2,0,63.0,0,
 2005,8,20.4,12.3,0,42.6,0,
 2005,9,19.6,12.1,0,68.8,0,
 2005,10,16.8,11.4,0,122.4,0,
 2005,11,11.6,4.0,10,103.0,0,
 2005,12,9.5,2.9,9,81.2,0,
 2006,1,8.4,2.7,7,43.0,0,
 2006,2,7.5,2.4,8,38.7,0,
 2006,3,9.5,3.9,3,74.0,0,
 2006,4,12.9,6.3,1,22.4,0,
 2006,5,15.8,8.9,0,91.2,0,
